id,make,makefaceted,model,modelfaceted,product,productfaceted,year,yearfaceted,originalequipmentpart,originalequipmentpartfaceted,partnumber,partnumberfaceted,engineliters,enginecc,enginecylinder,engineblock,engineboreinch,engineboremetric,enginestrokeinch,engstrokemetric,engine,enginefaceted,imageprefix,numberofimages,imagesuffix
10006576,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2004,2004,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1600,4,L,2.97,75.5,3.29,83.5,1.6L 4 Cyl 1600cc L,1.6L 4 Cyl 1600cc L,,,
10006577,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2005,2005,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1600,4,L,2.97,75.5,3.29,83.5,1.6L 4 Cyl 1600cc L,1.6L 4 Cyl 1600cc L,,,
10006578,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2006,2006,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1599,4,L,3.01,76.5,3.43,87,1.6L 4 Cyl 1599cc L,1.6L 4 Cyl 1599cc L,,,
10006579,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2006,2006,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1600,4,L,2.97,75.5,3.29,83.5,1.6L 4 Cyl 1600cc L,1.6L 4 Cyl 1600cc L,,,
10006580,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2007,2007,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1599,4,L,3.01,76.5,3.43,87,1.6L 4 Cyl 1599cc L,1.6L 4 Cyl 1599cc L,,,
10006581,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2008,2008,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1599,4,L,3.01,76.5,3.43,87,1.6L 4 Cyl 1599cc L,1.6L 4 Cyl 1599cc L,,,
10006582,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2009,2009,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1599,4,L,3.01,76.5,3.43,87,1.6L 4 Cyl 1599cc L,1.6L 4 Cyl 1599cc L,,,
10006583,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2010,2010,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1599,4,L,3.01,76.5,3.43,87,1.6L 4 Cyl 1599cc L,1.6L 4 Cyl 1599cc L,,,
10006584,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2011,2011,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1599,4,L,3.01,76.5,3.43,87,1.6L 4 Cyl 1599cc L,1.6L 4 Cyl 1599cc L,,,
10006585,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2012,2012,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1591,4,L,3.03,77,3.36,85.4,1.6L 4 Cyl 1591cc L,1.6L 4 Cyl 1591cc L,,,
10006586,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2013,2013,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1591,4,L,3.03,77,3.36,85.4,1.6L 4 Cyl 1591cc L,1.6L 4 Cyl 1591cc L,,,
10006587,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1591,4,L,3.03,77,3.36,85.4,1.6L 4 Cyl 1591cc L,1.6L 4 Cyl 1591cc L,,,
10006588,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2015,2015,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1591,4,L,3.03,77,3.36,85.4,1.6L 4 Cyl 1591cc L,1.6L 4 Cyl 1591cc L,,,
10006589,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2016,2016,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1591,4,L,3.03,77,3.36,85.4,1.6L 4 Cyl 1591cc L,1.6L 4 Cyl 1591cc L,,,
10006590,Hyundai,Hyundai,Accent,Accent,Vehicle Speed Sensor,Vehicle Speed Sensor,2017,2017,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1591,4,L,3.03,77,3.36,85.4,1.6L 4 Cyl 1591cc L,1.6L 4 Cyl 1591cc L,,,
10006591,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2003,2003,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006592,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2004,2004,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006593,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2005,2005,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006594,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2006,2006,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006595,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2007,2007,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006596,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2008,2008,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006597,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2009,2009,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006598,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2010,2010,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006599,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2011,2011,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006600,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2011,2011,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006601,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2012,2012,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006602,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2012,2012,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006603,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2013,2013,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006604,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006605,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1999,4,L,3.19,81,3.82,97,2L 4 Cyl 1999cc L,2L 4 Cyl 1999cc L,,,
10006606,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2015,2015,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006607,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2015,2015,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1999,4,L,3.19,81,3.82,97,2L 4 Cyl 1999cc L,2L 4 Cyl 1999cc L,,,
10006608,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2016,2016,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006609,Hyundai,Hyundai,Elantra,Elantra,Vehicle Speed Sensor,Vehicle Speed Sensor,2016,2016,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1999,4,L,3.19,81,3.82,97,2L 4 Cyl 1999cc L,2L 4 Cyl 1999cc L,,,
10006610,Hyundai,Hyundai,Elantra Coupe,Elantra Coupe,Vehicle Speed Sensor,Vehicle Speed Sensor,2013,2013,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006611,Hyundai,Hyundai,Elantra Coupe,Elantra Coupe,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1999,4,L,3.19,81,3.82,97,2L 4 Cyl 1999cc L,2L 4 Cyl 1999cc L,,,
10006612,Hyundai,Hyundai,Elantra GT,Elantra GT,Vehicle Speed Sensor,Vehicle Speed Sensor,2013,2013,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006613,Hyundai,Hyundai,Elantra GT,Elantra GT,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1999,4,L,3.19,81,3.82,97,2L 4 Cyl 1999cc L,2L 4 Cyl 1999cc L,,,
10006614,Hyundai,Hyundai,Elantra GT,Elantra GT,Vehicle Speed Sensor,Vehicle Speed Sensor,2015,2015,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1999,4,L,3.19,81,3.82,97,2L 4 Cyl 1999cc L,2L 4 Cyl 1999cc L,,,
10006615,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,1999,1999,964204A000,964204A000,SSP-K10001,SSP-K10001,2.4,2351,4,L,3.41,86.5,3.94,100,2.4L 4 Cyl 2351cc L,2.4L 4 Cyl 2351cc L,,,
10006616,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,1999,1999,964204A000,964204A000,SSP-K10001,SSP-K10001,2.5,2493,6,V,3.15,80,3.24,82.2,2.5L 6 Cyl 2493cc V,2.5L 6 Cyl 2493cc V,,,
10006617,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2000,2000,964204A000,964204A000,SSP-K10001,SSP-K10001,2.4,2351,4,L,3.41,86.5,3.94,100,2.4L 4 Cyl 2351cc L,2.4L 4 Cyl 2351cc L,,,
10006618,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2000,2000,964204A000,964204A000,SSP-K10001,SSP-K10001,2.5,2493,6,V,3.15,80,3.24,82.2,2.5L 6 Cyl 2493cc V,2.5L 6 Cyl 2493cc V,,,
10006619,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2001,2001,964204A000,964204A000,SSP-K10001,SSP-K10001,2.4,2351,4,L,3.41,86.5,3.94,100,2.4L 4 Cyl 2351cc L,2.4L 4 Cyl 2351cc L,,,
10006620,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2001,2001,964204A000,964204A000,SSP-K10001,SSP-K10001,2.5,2493,6,V,3.15,80,3.24,82.2,2.5L 6 Cyl 2493cc V,2.5L 6 Cyl 2493cc V,,,
10006621,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2002,2002,964204A000,964204A000,SSP-K10001,SSP-K10001,2.4,2351,4,L,3.41,86.5,3.94,100,2.4L 4 Cyl 2351cc L,2.4L 4 Cyl 2351cc L,,,
10006622,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2002,2002,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006623,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2003,2003,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2351,4,L,3.41,86.5,3.94,100,2.4L 4 Cyl 2351cc L,2.4L 4 Cyl 2351cc L,,,
10006624,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2003,2003,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006625,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2004,2004,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2351,4,L,3.41,86.5,3.94,100,2.4L 4 Cyl 2351cc L,2.4L 4 Cyl 2351cc L,,,
10006626,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2004,2004,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006627,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2005,2005,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2351,4,L,3.41,86.5,3.94,100,2.4L 4 Cyl 2351cc L,2.4L 4 Cyl 2351cc L,,,
10006628,Hyundai,Hyundai,Sonata,Sonata,Vehicle Speed Sensor,Vehicle Speed Sensor,2005,2005,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006629,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2003,2003,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006630,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2003,2003,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006631,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2004,2004,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006632,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2004,2004,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006633,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2005,2005,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006634,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2005,2005,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006635,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2006,2006,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006636,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2006,2006,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006637,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2007,2007,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006638,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2007,2007,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006639,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2008,2008,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006640,Hyundai,Hyundai,Tiburon,Tiburon,Vehicle Speed Sensor,Vehicle Speed Sensor,2008,2008,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006641,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2005,2005,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006642,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2006,2006,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006643,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2007,2007,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006644,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2008,2008,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006645,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2008,2008,964204A600,964204A600,SSP-K10001,SSP-K10001,2.7,2656,6,V,3.41,86.7,2.95,75,2.7L 6 Cyl 2656cc V,2.7L 6 Cyl 2656cc V,,,
10006646,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2009,2009,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006647,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2011,2011,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006648,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2012,2012,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006649,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2013,2013,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1975,4,L,3.23,82,3.68,93.5,2L 4 Cyl 1975cc L,2L 4 Cyl 1975cc L,,,
10006650,Hyundai,Hyundai,Tucson,Tucson,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1999,4,L,3.19,81,3.82,97,2L 4 Cyl 1999cc L,2L 4 Cyl 1999cc L,,,
10006651,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2010,2010,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1998,4,L,3.39,86,3.39,86,2L 4 Cyl 1998cc L,2L 4 Cyl 1998cc L,,,
10006652,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2010,2010,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2359,4,L,3.46,88,3.82,97,2.4L 4 Cyl 2359cc L,2.4L 4 Cyl 2359cc L,,,
10006653,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2011,2011,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1998,4,L,3.39,86,3.39,86,2L 4 Cyl 1998cc L,2L 4 Cyl 1998cc L,,,
10006654,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2011,2011,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2359,4,L,3.46,88,3.82,97,2.4L 4 Cyl 2359cc L,2.4L 4 Cyl 2359cc L,,,
10006655,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2012,2012,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1998,4,L,3.39,86,3.39,86,2L 4 Cyl 1998cc L,2L 4 Cyl 1998cc L,,,
10006656,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2013,2013,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1998,4,L,3.39,86,3.39,86,2L 4 Cyl 1998cc L,2L 4 Cyl 1998cc L,,,
10006657,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006658,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2015,2015,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006659,Kia,Kia,Forte,Forte,Vehicle Speed Sensor,Vehicle Speed Sensor,2016,2016,964204A600,964204A600,SSP-K10001,SSP-K10001,1.8,1797,4,L,3.19,81,3.43,87.2,1.8L 4 Cyl 1797cc L,1.8L 4 Cyl 1797cc L,,,
10006660,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2010,2010,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1998,4,L,3.39,86,3.39,86,2L 4 Cyl 1998cc L,2L 4 Cyl 1998cc L,,,
10006661,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2010,2010,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2359,4,L,3.46,88,3.82,97,2.4L 4 Cyl 2359cc L,2.4L 4 Cyl 2359cc L,,,
10006662,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2011,2011,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1998,4,L,3.39,86,3.39,86,2L 4 Cyl 1998cc L,2L 4 Cyl 1998cc L,,,
10006663,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2011,2011,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2359,4,L,3.46,88,3.82,97,2.4L 4 Cyl 2359cc L,2.4L 4 Cyl 2359cc L,,,
10006664,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2012,2012,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1998,4,L,3.39,86,3.39,86,2L 4 Cyl 1998cc L,2L 4 Cyl 1998cc L,,,
10006665,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2012,2012,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2359,4,L,3.46,88,3.82,97,2.4L 4 Cyl 2359cc L,2.4L 4 Cyl 2359cc L,,,
10006666,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2013,2013,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1998,4,L,3.39,86,3.39,86,2L 4 Cyl 1998cc L,2L 4 Cyl 1998cc L,,,
10006667,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2013,2013,964204A600,964204A600,SSP-K10001,SSP-K10001,2.4,2359,4,L,3.46,88,3.82,97,2.4L 4 Cyl 2359cc L,2.4L 4 Cyl 2359cc L,,,
10006668,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1591,4,L,3.03,77,3.36,85.4,1.6L 4 Cyl 1591cc L,1.6L 4 Cyl 1591cc L,,,
10006669,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2014,2014,964204A600,964204A600,SSP-K10001,SSP-K10001,2,1999,4,L,3.19,81,3.82,97,2L 4 Cyl 1999cc L,2L 4 Cyl 1999cc L,,,
10006670,Kia,Kia,Forte Koup,Forte Koup,Vehicle Speed Sensor,Vehicle Speed Sensor,2015,2015,964204A600,964204A600,SSP-K10001,SSP-K10001,1.6,1591,4,L,3.03,77,3.36,85.4,1.6L 4 Cyl 1591cc L,1.6L 4 Cyl 1591cc L,,,
